Value,Anomaly Label
60.7589379131855,0
60.5805905126566,0
60.416404976619,0
60.2697979248531,0
60.1463580884523,0
60.0543071950488,0
60.0048116842556,0
60.0119932244645,0
60.0924538227636,0
60.2641353396732,0
60.5444022067391,0
60.9473917694653,0
61.4809141378852,0
62.1434521613265,0
62.9220120717452,0
63.7915846851832,0
64.7167131088195,0
65.6551492047726,0
66.5629732039861,0
67.4000849285937,0
68.1348523977852,0
68.7469793505244,0
69.2282045610401,0
69.5810421346657,0
69.816197880889,0
69.9494477805839,0
69.9986657343105,0
69.9814460634482,0
69.9135004873688,0
69.8078012106709,0
69.6743219659061,0
69.5201890603909,0
69.3500681959216,0
69.1666522792009,0
68.9711601213133,0
68.763794386492,0
68.5441351333423,0
68.3114629203076,0
68.0650148586081,0
67.80418081759,0
67.5286475448309,0
67.2384974930273,0
66.934267773559,0
66.6169735080138,0
66.2880991837188,0
65.9495614688503,0
65.6036472084191,0
65.2529308504893,0
64.9001761802324,0
64.5482278211904,0
64.199898386272,0
63.8578573502535,0
63.5245276397247,0
63.2019956089745,0
62.8919395446929,0
62.5955812189498,0
62.3136644183633,0
62.0464639776586,0
61.793828799059,0
61.555262774493,0
61.3300484822387,0
61.1174198568889,0
60.9167912819297,0
60.7280508362345,0
60.5519232755982,0
60.3904016626177,0
60.2472328153007,0
60.1284184370889,0
60.0426596775184,0
60.0016299715149,0
60.0199173135324,0
60.1144491374736,0
60.3032259020365,0
60.6032719700968,0
61.027883134359,0
61.5834978344614,0
62.2667844152226,0
63.062713005777,0
63.9443476295079,0
64.8747829305935,0
65.8111062038356,0
66.7096642217386,0
67.5314949127674,0
68.246729433868,0
68.8371051632882,0
69.2963063419708,0
69.628429633115,0
69.8452551047788,0
69.9631072268622,0
69.9999589796298,0
69.9731786890996,0
69.8980588384957,0
69.7870720221163,0
69.6496942059802,0
69.4926067164127,0
69.3201082317277,0
69.1346095619101,0
68.9371282074542,0
68.7277365321096,0
68.5059435376582,0
68.2710062981223,0
68.0221754008003,0
67.7588818656639,0
67.4808732114662,0
67.1883052351471,0
66.8817947051415,0
66.5624370908693,0
66.2317928747808,0
65.8918459219841,0
65.5449377035872,0
65.1936817260753,0
64.8408631488837,0
64.4893291344883,0
64.1418758629118,0
63.8011382884708,0
63.4694885965152,0
63.1489489514084,0
62.841123578041,0
62.5471545902767,0
62.2677054090522,0
62.0029752617839,0
61.7527482812957,0
61.5164812467173,0
61.2934350427885,0
61.0828562700778,0
60.8842166025752,0
60.6975174819342,0
60.5236649893878,0
60.3649120659538,0
60.2253500589679,0
60.1114064764395,0
60.0322699718684,0
60.0001197832809,0
60.0299943902394,0
60.1391110851411,0
60.3454708333995,0
60.6656793666246,0
61.112101081207,0
61.6897185677895,0
62.3933293776455,0
63.2058606101394,0
64.0985045058499,0
65.0330209735617,0
65.9659843809329,0
66.8541644761032,0
67.6598638009318,0
68.3550483486847,0
68.9234980209843,0
69.3607974923419,0
69.6725469540717,0
69.871510450444,0
69.974478149123,0
69.9994581094037,0
69.9635512207681,0
69.8816100832971,0
69.7656031303459,0
69.6245146647197,0
69.4645929717651,0
69.2897838828983,0
69.1022301965155,0
68.9027608165574,0
68.6913286070574,0
68.4673803067327,0
68.2301564266851,0
67.9789262972113,0
67.7131659209009,0
67.4326861707564,0
67.1377176685217,0
66.8289573329796,0
66.5075805865455,0
66.1752227211597,0
65.8339329292018,0
65.4861048770497,0
65.1343882786968,0
64.78158655404,0
64.4305461959959,0
64.0840438210302,0
63.7446769792088,0
63.414764636104,0
63.0962628357718,0
62.7907004837532,0
62.4991395589811,0
62.2221635187466,0
61.9598973622615,0
61.7120629221569,0
61.4780735668198,0
61.2571736044978,0
61.0486290509514,0
60.8519774729154,0
60.6673442778775,0
60.4958294137856,0
60.3399596930445,0
60.2041852436277,0
60.0953716749194,0
60.0232020151277,0
60.0003580366977,0
60.0423098684333,0
60.1665254026475,0
60.3909442635057,0
60.7316722320941,0
61.2000520378731,0
61.7995293067056,0
62.5229814427823,0
63.3512954864837,0
64.2538574972272,0
65.1912146449967,0
66.1195833282997,0
66.9963099636869,0
67.7850803303493,0
68.4597564555131,0
69.0061595632139,0
69.4217224389913,0
69.7134663292868,0
69.8950491010812,0
69.9836464170843,0
69.9972411270301,0
69.9526289745617,0
69.8642051082507,0
69.7434314172899,0
69.5988079335356,0
69.4361624331786,0
69.2591021925508,0
69.0695159184936,0
68.8680563331586,0
68.6545672620891,0
68.4284416468713,0
68.1889100629531,0
67.9352655945569,0
67.6670328369746,0
67.3840884059404,0
67.0867390551248,0
66.7757621909481,0
66.4524126540158,0
66.118399237251,0
65.7758344871776,0
65.427161753687,0
65.0750640518013,0
64.7223599201375,0
64.3718919745996,0
64.0264141672991,0
63.6884838177061,0
63.3603642757725,0
63.0439436397977,0
62.7406743624472,0
62.4515379520799,0
62.1770384616502,0
61.9172282159844,0
61.6717694130704,0
61.4400359366441,0
61.2212608940478,0
61.014736762432,0
60.8200759331472,0
60.6375387213725,0
60.4684317765351,0
60.31556992622,0
60.1837761885638,0
60.0803659376415,0
60.0155221014258,0
60.0024234852286,0
60.0569498941028,0
60.1967768039551,0
60.4397169760565,0
60.8012924615789,0
61.2917341442635,0
61.9128732869763,0
62.6556253300489,0
63.4988504304787,0
64.4102044855457,0
65.3491515142702,0
66.2717072267665,0
67.1359446767016,0
67.907042975088,0
68.560810742393,0
69.0850995743445,0
69.4791313682964,0
69.7512631599579,0
69.9159571190802,0
69.990697069725,0
69.9933841454145,0
69.9404748913652,0
69.845892369966,0
69.7205915547569,0
69.5725967557848,0
69.4073282682005,0
69.2280691606608,0
69.0364677721315,0
68.8330127463681,0
68.6174489915664,0
68.389123794819,0
68.1472641354533,0
67.8911916127879,0
67.62048280802,0
67.3350822774476,0
67.0353740434751,0
66.7222161840701,0
66.3969422861349,0
66.0613332152462,0
65.7175627990797,0
65.3681214823493,0
65.0157226235578,0
64.663196715236,0
64.313379294754,0
63.9689985837231,0
63.6325689064913,0
63.3062956881979,0
62.9919973642698,0
62.6910489280861,0
62.4043512256103,0
62.1323296246233,0
61.8749655075105,0
61.6318643036713,0
61.4023645677116,0
61.1856938465684,0
60.9811784280622,0
60.788514793648,0
60.6081094440177,0
60.441488842547,0
60.2917700893475,0
60.1641629928327,0
60.0664436170728,0
60.0092988295924,0
60.0063965769543,0
60.0740010958196,0
60.2299486240062,0
60.4918559798589,0
60.8745755805952,0
61.3871369279848,0
62.0296839025577,0
62.7911362697362,0
63.6483509193616,0
64.5673397598857,0
65.5066200887044,0
66.4221655131424,0
67.2729210225991,0
68.0256600577006,0
68.6581777030935,0
69.1603356238472,0
69.5330797887363,0
69.7860156000478,0
69.9343211136694,0
69.9957140922917,0
69.9879612687027,0
69.9271495019309,0
69.8267179169759,0
69.6971160584633,0
69.5459020942548,0
69.3781022738293,0
69.1966898068768,0
69.003086164331,0
68.797627694026,0
68.5799701682981,0
68.3494230445063,0
68.105215764078,0
67.8467029587177,0
67.5735163768666,0
67.2856705263063,0
66.9836276676478,0
66.668326583743,0
66.34117880149,0
66.0040357141468,0
65.6591302613459,0
65.308997321171,0
64.956377591557,0
64.604110335933,0
64.2550208223608,0
63.911808515209,0
63.5769420454052,0
63.2525666945776,0
62.9404296297917,0
62.6418275088144,0
62.3575804697984,0
62.0880360774643,0
61.8331066850691,0
61.592344024317,0
61.365055711188,0
61.1504696440733,0
60.9479535799808,0
60.7572976926152,0
60.5790662774565,0
60.4150189832031,0
60.2685895116991,0
60.1453880787722,0
60.0536615149671,0
60.0046030375075,0
60.0123592956574,0
60.0935503164539,0
60.2661224470594,0
60.5474240738148,0
60.9515503257995,0
61.486241008745,0
62.1498846425843,0
62.9293802413814,0
63.7996156446196,0
64.7250547479711,0
65.6634105830809,0
66.5707735140003,0
67.4071001937975,0
68.1408498095697,0
68.7518331283534,0
69.2318926855548,0
69.5836280908443,0
69.8178041505148,0
69.9502279261472,0
69.9987802118364,0
69.981044489795,0
69.912710903365,0
69.8067254184911,0
69.6730353454327,0
69.5187431996078,0
69.3484949445474,0
69.1649682319065,0
68.9693709167562,0
68.761898505134,0
68.5421270770631,0
68.3093357725338,0
68.062762278594,0
67.8017985386625,0
67.5261344424375,0
67.2358562767776,0
66.9315053456696,0
66.6141010222842,0
66.2851318356522,0
65.9465180483598,0
65.6005494502195,0
65.2498026227376,0
64.8970425574674,0
64.5451140922738,0
64.1968290508326,0
63.8548551575184,0
63.5216127220949,0
63.1991847582408,0
62.8892456741257,0
62.5930130484365,0
62.3112264153103,0
62.0441565841749,0
61.7916489774892,0
61.5532049096467,0
61.3281056891613,0
61.1155857555744,0
60.9150623085909,0
60.7264291552137,0
60.5504203201121,0
60.3890422455477,0
60.246059589622,0
60.1274962301953,0
60.0420788748058,0
60.001507722431,0
60.0203949842069,0
60.1156843262594,0
60.305377720467,0
60.6064794081093,0
61.0322382385873,0
61.5890178348108,0
62.2733890755964,0
63.0702142645,0
63.9524570872218,0
64.8831387665995,0
65.8193156779157,0
66.7173530419073,0
67.5383524859307,0
68.2525403813574,0
68.8417618606563,0
69.2998027392891,0
69.6308411072179,0
69.846711265932,0
69.9637643332402,0
69.9999767110625,0
69.9727036029646,0
69.897214746271,0
69.7859561994963,0
69.6483777942955,0
69.4911376793429,0
69.3185155395704,0
69.1329076774717,0
68.9353213163428,0
68.7258222407242,0
68.5039159465632,0
68.2688584624799,0
68.0199012363064,0
67.7564775701379,0
67.4783382662122,0
67.1856430382411,0
66.8790128772636,0
66.5595474869526,0
66.2288113319719,0
65.8887917757484,0
65.5418331078706,0
65.1905508191319,0
64.8377311116558,0
64.4862211928402,0
64.1388162874042,0
63.798149445645,0
63.466590103092,0
63.1461569789832,0
62.8384503502455,0
62.5446081086657,0
62.26528944007,0
62.0006896150723,0
61.7505894123319,0
61.514443223438,0
61.291510927334,0
61.0810399786726,0
60.8825053138632,0
60.6959146542512,0
60.5221840047988,0
60.3635804209921,0
60.2242138455332,0
60.11053462459,0
60.0317573640358,0
60.000087946611,0
60.0305881498403,0
60.1404895176704,0
60.3477913552523,0
60.6690750438158,0
61.1166532746031,0
61.6954294546439,0
62.4001008834097,0
63.2134867410801,0
64.1066821318488,0
65.0413797858076,0
65.974131261618,0
66.861732951097,0
67.6665575639733,0
68.3606698046753,0
68.9279575152075,0
69.3641043579923,0
69.6747876752371,0
69.8728209749293,0
69.9750167689148,0
69.999383260081,0
69.9630061308712,0
69.8807142317405,0
69.7644492815213,0
69.6231698080645,0
69.4631015670581,0
69.2881721491006,0
69.1005105847877,0
68.9009361642082,0
68.6893957332396,0
68.4653329801216,0
68.2279877279085,0
67.9766304384642,0
67.7107395926824,0
67.4301294780299,0
67.135034706394,0
66.82615644087,0
66.5046743133388,0
66.1722275318788,0
65.8308686855192,0
65.4829941284459,0
65.131255406805,0
64.7784568178838,0
64.4274447300088,0
64.0809946397878,0
63.7417020425047,0
63.4118830252474,0
63.0934900879142,0
62.7880481250075,0
62.4966148721382,0
62.2197695770755,0
61.9576333599023,0
61.7099248349257,0
61.4760551847312,0
61.2552679891532,0
61.046830482783,0
60.8502839582426,0
60.665760672219,0
60.494371167106,0
60.3386571133918,0
60.2030879837969,0
60.0945528586691,0
60.0227610452923,0
60.0004207274585,0
60.043024251012,0
60.1680515821892,0
60.3934373150439,0
60.7352585137805,0
61.204801432463,0
61.8054283263657,0
62.52991394542,0
63.3590378490856,0
64.2620927170458,0
65.1995652019225,0
66.1276571515704,0
67.0037496492399,0
67.7916046758921,0
68.4651859073742,0
69.0104221703997,0
69.4248422835753,0
69.715540204655,0
69.8962185157401,0
69.9840710648906,0
69.9970777656562,0
69.9520172652335,0
69.8632601174721,0
69.7422414284587,0
69.5974358788604,0
69.4346493917499,0
69.2574717595751,0
69.0677786514403,0
68.8662138228288,0
68.6526156242697,0
68.426374384968,0
68.1867203343357,0
67.932947945854,0
67.6645844777032,0
67.3815100809536,0
67.0840355636625,0
66.7729425900822,0
66.449490178231,0
66.1153909646832,0
65.7727607855664,0
65.4240455437552,0
65.0719299314291,0
64.7192331979623,0
64.3687976653973,0
64.0233760031167,0
63.6855233281627,0
63.3574999878625,0
63.0411904429135,0
62.7380430785823,0
62.4490351461715,0
62.1746665230116,0
61.9149857418486,0
61.669651928671,0
61.4380369951257,0
61.2193736114028,0
61.0129558539943,0
60.8184003211937,0
60.6359747647097,0
60.466997114228,0
60.3142978059925,0
60.182719942952,0
60.0796029666291,0
60.0151563358624,0
60.002584911641,0
60.0577894656064,0
60.1984551699691,0
60.4423861949231,0
60.8050713873048,0
61.2966804050746,0
61.9189571682226,0
62.6627124746548,0
63.5066999849592,0
64.4184865170406,0
65.3574826145443,0
66.2796977898292,0
67.1432475629437,0
67.9133928135833,0
68.5660461842224,0
69.0891660310564,0
69.4820669945048,0
69.7531742523818,0
69.9169899877944,0
69.9910122099058,0
69.9931362374067,0
69.9397998204032,0
69.8449007322826,0
69.7193671968605,0
69.5711986542914,0
69.4057942468459,0
69.2264203176271,0
69.0347128867277,0
68.831152261715,0
68.6154784008924,0
68.3870364002054,0
68.1450532199241,0
67.8888520932474,0
67.61801243759,0
67.3324824554391,0
67.0326502789436,0
66.7193782494173,0
66.3940040919117,0
66.0583124369439,0
65.7144802896081,0
65.3650005087846,0
65.0125879725945,0
64.6600737166025,0
64.310292815454,0
63.9659720471556,0
63.6296233893882,0
63.3034491452182,0
62.9892640247831,0
62.6884389045513,0
62.4018703672866,0
62.1299796477171,0
61.8727444325939,0
61.6297672363563,0
61.4003848675006,0
61.1838247412367,0
60.9794151414766,0
60.7868572553677,0
60.6065656250671,0
60.4400786941995,0
60.290529927006,0
60.1631499437182,0
60.0657394303417,0
60.0090119546072,0
60.0066610324831,0
60.0749704403946,0
60.2317835329305,0
60.4947047922555,0
60.8785488416769,0
61.3922792566201,0
62.035948852217,0
62.798371206427,0
63.6562982538102,0
64.5756576512538,0
65.5149206019698,0
66.4300629087769,0
67.2800795549317,0
68.0318308219151,0
68.6632176255653,0
69.1642070673974,0
69.5358342681663,0
69.7877681064183,0
69.9352220202972,0
69.9959241276976,0
69.9876326703905,0
69.9264141990717,0
69.8256819982389,0
69.6958589901151,0
69.5444790049983,0
69.3765478588657,0
69.1950227928328,0
69.0013136653436,0
68.7957491013248,0
68.5779804304559,0
68.3473153235096,0
68.1029835151705,0
67.8443415029731,0
67.5710240338001,0
67.2830493626879,0
66.9808839066351,0
66.6654707094552,0
66.3382253899247,0
66.0010030214742,0
65.656039603925,0
65.3058722870277,0
64.9532431284714,0
64.6009917661628,0
64.2519428373057,0
63.9087942039456,0
63.5740120097771,0
63.249738299725,0
62.9377164339612,0
62.6392389106924,0
62.3551216066213,0
62.0857080045526,0
61.8309068683186,0
61.5902671826453,0
61.3630950559528,0
61.1486185748408,0
60.9462079056171,0
60.7556584443063,0
60.577543150157,0
60.413634365192,0
60.2673829133725,0
60.1444205322704,0
60.0530191808006,0
60.0043988555833,0
60.0127311501298,0
60.0946540217456,0
60.2681181522296,0
60.5504556714138,0
60.9557192435618,0
61.4915781286697,0
62.1563263433578,0
62.9367556392285,0
63.8076510043867,0
64.733397417036,0
65.6716694903936,0
66.5785681629579,0
67.4141072908989,0
68.146837456429,0
68.7566765067443,0
69.2355706334484,0
69.5862047406983,0
69.8194023806275,0
69.9510014584013,0
69.9988894735281,0
69.9806389434324,0
69.911918369361,0
69.8056474598086,0
69.6717471160467,0
69.5172960931148,0
69.3469206553634,0
69.1632832390484,0
68.9675807794662,0
68.7600016554852,0
68.5401179939638,0
68.3072075365346,0
68.0605085614568,0
67.7994150974998,0
67.5236201842229,0
67.2332139472646,0
66.9287418850008,0
66.6112276214422,0
66.2821637243468,0
65.9434740457961,0
65.5974513138416,0
65.2466742356503,0
64.8939090005283,0
64.5420006517216,0
64.1937602148571,0
63.8518536557811,0
63.5186986602399,0
63.1963748956806,0
62.886552887925,0
62.5904460205713,0
62.3087895759797,0
62.0418503417001,0
61.7894702667861,0
61.5511480978233,0
61.3261638872254,0
61.1137525975002,0
60.9133342677255,0
60.7248084617184,0
60.5489185071907,0
60.3876842646534,0
60.2448882722796,0
60.1265766181052,0
60.0415015900688,0
60.0013901476189,0
60.0208786739861,0
60.1169269677574,0
60.3075383513485,0
60.6096967247714,0
61.0366037432765,0
61.5945479784084,0
62.280002686774,0
63.0777223283654,0
63.9605704062961,0
64.8914950407901,0
65.827522111376,0
66.7250357234227,0
67.5452015551821,0
68.2583413910214,0
68.8464081408458,0
69.3032890677107,0
69.6332434671599,0
69.8481596220905,0
69.9644150675165,0
69.9999894489741,0
69.9722247325201,0
69.8963678524745,0
69.7848383192352,0
69.6470598473515,0
69.4896674412786,0
69.316921832152,0
69.1312048542662,0
68.9335134891535,0
68.7239069722155,0
68.5018873180472,0
68.2667095291536,0
68.0176259285433,0
67.7540721110922,0
67.475802169697,0
67.1829797389433,0
66.8762300338276,0
66.5566569911747,0
66.2258290545188,0
65.8857370803447,0
65.538728169948,0
65.1874197904927,0
64.834599178089,0
64.4831135760752,0
64.1357572451636,0
63.7951613235497,0
63.4636924900849,0
63.1433660135201,0
62.8357782192887,0
62.542062775798,0
62.2628746348928,0
61.9984051143088,0
61.7484316454054,0
61.5124062426388,0
61.2895877934194,0
61.0792246253889,0
60.8807949614131,0
60.6943128321593,0
60.5207042013714,0
60.3622502780516,0
60.2230796400383,0
60.1096655059076,0
60.0312484529195,0
60.0000609991197,0
60.0311881670248,0
60.1418756420743,0
60.350120896022,0
60.6724807323902,0
61.1212158852676,0
61.7011503521164,0
62.4068810438811,0
63.2211192311953,0
64.1148630664765,0
65.0497384428656,0
65.9822745429918,0
66.8692948309207,0
67.673242514092,0
68.3662811773139,0
68.9324065981119,0
69.3674012796676,0
69.6770194843641,0
69.8741239323153,0
69.9755492561302,0
69.9993036346271,0
69.9624574385619,0
69.879815720217,0
69.7632934776121,0
69.6218234844627,0
69.4616090018787,0
69.2865594195279,0
69.0987900390125,0
68.8991105711882,0
68.6874618729163,0
68.4632846055066,0
68.2258179224217,0
67.9743334310314,0
67.7083121005622,0
67.4275716396232,0
67.1323506538346,0
66.8233545514999,0
66.5017671724753,0
66.1692316373239,0
65.827803926163,0
65.4798830740261,0
65.1281224510336,0
64.7753272231133,0
64.42434362507,0
64.0779460250068,0
63.7387278555097,0
63.4090023185462,0
63.0907183647423,0
62.7853968744733,0
62.494091339081,0
62.2173767983673,0
61.9553704976947,0
61.7077878404849,0
61.4740378345081,0
61.2533633462484,0
61.0450328487813,0
60.8485913856218,0
60.6641780932163,0
60.4929141442733,0
60.3373561068383,0
60.2019928377459,0
60.0937369207631,0
60.0223239574882,0
60.0004885274119,0
60.0437451316672,0
60.1695856898508,0
60.395939582546,0
60.7388549229328,0
61.2095612379775,0
61.811337196868,0
62.5368547796422,0
63.3667861030889,0
64.2703306808463,0
65.2079150109173,0
66.135726829797,0
67.0111823054609,0
67.7981199266493,0
68.4706051573491,0
69.0146743948424,0
69.4279523251217,0
69.7176053788728,0
69.8973806035882,0
69.9844898172899,0
69.9969098402433,0
69.9514021287514,0
69.8623126015647,0
69.7410495809471,0
69.5960624204112,0
69.4331352263538,0
69.2558403473908,0
69.0660404531493,0
68.8643703661721,0
68.6506629901375,0
68.4243060645538,0
68.1845294904573,0
67.9306291438218,0
67.6621349551425,0
67.37893061693,0
67.0813309947819,0
66.7701220112734,0
66.4465668599303,0
66.1123820169784,0
65.7696866023672,0
65.4209290647034,0
65.0687957650644,0
64.7161066547727,0
64.3657037530165,0
64.0203384379484,0
63.6825636164658,0
63.3546366268518,0
63.0384382874188,0
62.7354129132418,0
62.4465334980259,0
62.1722957455779,0
61.9127444013697,0
61.6675355274199,0
61.4360390749116,0
61.2174872926521,0
61.011175877051,0
60.816725659236,0
60.6344118589467,0
60.4655637227578,0
60.3130273353729,0
60.1816659233222,0
60.0788430259635,0
60.0147946440713,0
60.0027516719685,0
60.0586357769938,0
60.2001416964699,0
60.4450648162247,0
60.8088605387207,0
61.3016370463453,0
61.9250507130576,0
62.6698076013469,0
63.514554942782,0
64.4267707179295,0
65.3658123768171,0
66.2876836768581,0
67.150543009283,0
67.9197333029659,0
68.5712713320946,0
69.0932221552308,0
69.4849929734031,0
69.7550768621816,0
69.9180157714666,0
69.991321688871,0
69.992883971829,0
69.9391214908123,0
69.8439066975782,0
69.7181410706673,0
69.5697992072385,0
69.4042591342332,0
69.2247705092316,0
69.0329570711179,0
68.8292908240732,0
68.6135068037641,0
68.3849479367522,0
68.14284118112,0
67.8865114165263,0
67.6155409054293,0
67.3298815020919,0
67.0299254510886,0
66.7165393571598,0
66.3910650812143,0
66.0552910144072,0
65.7113973331725,0
65.3618793031078,0
65.009453313573,0
64.6569509342971,0
64.3072067682819,0
63.9629461414984,0
63.6266786774481,0
63.3006035508979,0
62.9865317422999,0
62.6858300087543,0
62.3993906697449,0
62.1276308293758,0
61.8705244841664,0
61.6276712421867,0
61.398406178123,0
61.1819565919729,0
60.9776527851616,0
60.7852006773462,0
60.6050228846079,0
60.4386698681738,0
60.28929149639,0
60.1621392392834,0
60.0650384327924,0
60.0087293513732,0
60.0069310509148,0
60.0759467672177,0
60.2336268297559,0
60.497563181748,0
60.8825324076946,0
61.397431910383,0
62.0422232504983,0
62.8056137498511,0
63.6642504846832,0
64.5839771295861,0
65.5232191920975,0
66.4379551138962,0
67.2872302613091,0
68.0379920103687,0
68.6682471879627,0
69.1680682492545,0
69.5385792695526,0
69.7895123551578,0
69.936116084251,0
69.9961287325392,0
69.9872999150694,0
69.9256757993215,0
69.824643803967,0
69.6946002380177,0
69.5430546236275,0
69.3749923817124,0
69.1933548247308,0
68.9995402355657,0
68.7938695481303,0
68.5759896757659,0
68.3452065235693,0
68.1007501355777,0
67.841978887035,0
67.568530531549,0
67.2804270764972,0
66.9781390974773,0
66.6626138989203,0
66.3352711888333,0
65.9979697161622,0
65.6529485346396,0
65.3027470580422,0
64.9501086952852,0
64.5978734498469,0
64.2488653192088,0
63.905780554793,0
63.571082805732,0
63.2469108743212,0
62.9350043096993,0
62.6366514484653,0
62.3526639061862,0
62.0833810867049,0
61.828708170301,0
61.5881914038854,0
61.3611354012992,0
61.1467684546403,0
60.9444631618518,0
60.7540201690106,0
60.5760211324974,0
60.4122511256607,0
60.2661781346565,0
60.1434554557357,0
60.052380201472,0
60.0041991494051,0
60.0131088002627,0
60.095764951413,0
60.2701224667089,0
60.5534970077195,0
60.9598985253516,0
61.496925492753,0
62.1627772501824,0
62.944138243527,0
63.8156907363573,0
64.7417410847983,0
65.6799258963882,0
66.5863571251691,0
67.4211062014899,0
68.1528153285119,0
68.7615094841376,0
69.2392384099638,0
69.5887720941216,0
69.8209925835054,0
69.9517683901143,0
69.9989935312445,0
69.9802294344717,0
69.9111228933654,0
69.8045673405315,0
69.6704572817789,0
69.5158477433826,0
69.3453453296352,0
69.1615973010469,0
68.9657897092997,0
68.7581038371164,0
68.5381078834945,0
68.3050782117963,0
68.058253706842,0
67.7970304940066,0
67.5211047704211,0
67.2305705050341,0
66.9259773924235,0
66.6083533066755,0
66.2791948513047,0
65.9404294629031,0
65.5943528012002,0
65.2435456912033,0
64.8907755113909,0
64.5388875014476,0
64.190691880166,0
63.8488528466295,0
63.5157854554881,0
63.1935660223177,0
62.8838611867764,0
62.5878801356906,0
62.30635390041,0
62.039545249973,0
61.7872926664663,0
61.5490923384659,0
61.3242230759068,0
61.1119203823745,0
60.9116071594876,0
60.723188756623,0
60.5474178387812,0
60.3863277232896,0
60.2437188683867,0
60.1256596079526,0
60.0409278325778,0
60.0012772582966,0
60.021368395403,0
60.1181770746559,0
60.3097078058142,0
60.6129239275152,0
61.0409796498749,0
61.600088258909,0
62.286625233767,0
63.0852371743993,0
63.9686875578963,0
